,Price,Rooms,Area,Floor,Location,Num_Rooms,Num_Halls,District
5585,15000,2+1,100,Kot 1 (-1). Kat,Keçiören - Atapark Mh.,2.0,1.0,Keçiören
5586,19000,3+1,100,1. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5587,20000,3+1,120,1. Kat,Yenimahalle - Ergenekon Mh.,3.0,1.0,Yenimahalle
5588,31000,3+1,120,2. Kat,Keçiören - Etlik Mh.,3.0,1.0,Keçiören
5589,21000,3+1,135,4. Kat,Yenimahalle - Demetevler Mh.,3.0,1.0,Yenimahalle
5590,18000,3+1,125,2. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5591,17000,2+1,125,3. Kat,Keçiören - Yükseltepe Mh.,2.0,1.0,Keçiören
5592,24500,2+1,105,Yüksek giriş,Keçiören - Esertepe Mh.,2.0,1.0,Keçiören
5593,20000,3+1,110,Yüksek giriş,Çankaya - Aşağı Öveçler Mh.,3.0,1.0,Çankaya
5594,15000,3+1,100,Kot 2 (-2). Kat,Etimesgut - Elvan Mh.,3.0,1.0,Etimesgut
5595,16000,3+1,130,3. Kat,Etimesgut - 30 Ağustos Mh.,3.0,1.0,Etimesgut
5596,50000,4+1,270,Belirsiz,Gölbaşı - Kızılcaşar Mh.,4.0,1.0,Gölbaşı
5597,15000,3+1,120,5. Kat,Sincan - Plevne Mh.,3.0,1.0,Sincan
5598,16000,2+1,110,3. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5599,34000,3+1,110,4. Kat,Çankaya - Koru Mh.,3.0,1.0,Çankaya
5600,27500,3+1,115,1. Kat,Yenimahalle - Beştepe Mh.,3.0,1.0,Yenimahalle
5601,19500,3+1,140,3. Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5602,17000,3+1,125,1. Kat,Pursaklar - Yunus Emre Mh.,3.0,1.0,Pursaklar
5603,15500,3+1,110,5. Kat,Sincan - Fatih Mh.,3.0,1.0,Sincan
5604,19250,3+1,125,1. Kat,Keçiören - Bağlarbaşı Mh.,3.0,1.0,Keçiören
5605,10000,2+1,80,2. Kat,Altındağ - Örnek Mh.,2.0,1.0,Altındağ
5606,45200,4+1,200,11. Kat,Etimesgut - Göksu Mh.,4.0,1.0,Etimesgut
5607,18750,3+1,120,Yüksek giriş,Keçiören - Pınarbaşı Mh.,3.0,1.0,Keçiören
5608,15000,3+1,135,3. Kat,Sincan - 29 Ekim Mh.,3.0,1.0,Sincan
5609,14000,3+1,130,1. Kat,Keçiören - Çaldıran Mh.,3.0,1.0,Keçiören
5610,23000,3+1,105,2. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5611,25000,3+1,132,4. Kat,Gölbaşı - Eymir Mh.,3.0,1.0,Gölbaşı
5612,20000,3+1,130,2. Kat,Mamak - Türközü Mh.,3.0,1.0,Mamak
5613,21000,2+1,110,2. Kat,Keçiören - 19 Mayıs Mh.,2.0,1.0,Keçiören
5614,26000,3+1,130,2. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5615,17000,2+1,95,3. Kat,Çankaya - Topraklık Mh.,2.0,1.0,Çankaya
5616,14500,3+1,120,3. Kat,Mamak - Balkiraz Mh.,3.0,1.0,Mamak
5617,20000,3+1,130,7. Kat,Çankaya - Erzurum Mh.,3.0,1.0,Çankaya
5618,28000,4+1,250,4. Kat,Mamak - Çağlayan Mh.,4.0,1.0,Mamak
5619,20000,2+1,85,Düz Giriş (Zemin),Çankaya - Cebeci Mh.,2.0,1.0,Çankaya
5620,20000,3+1,125,3. Kat,Pursaklar - Mimar Sinan Mh.,3.0,1.0,Pursaklar
5621,18000,3+1,125,2. Kat,Pursaklar - Yunus Emre Mh.,3.0,1.0,Pursaklar
5622,19000,3+1,125,3. Kat,Çankaya - Mürsel Uluç Mh.,3.0,1.0,Çankaya
5623,18000,3+1,125,Kot 1 (-1). Kat,Keçiören - Ovacık Mh.,3.0,1.0,Keçiören
5624,18000,3+1,145,2. Kat,Sincan - Fevzi Çakmak Mh.,3.0,1.0,Sincan
5625,15000,3+1,130,2. Kat,Keçiören - Kanuni Mh.,3.0,1.0,Keçiören
5626,24000,4+1,200,2. Kat,Beypazarı - Hacıkara Mh.,4.0,1.0,Beypazarı
5627,17000,3+1,135,2. Kat,Kahramankazan - Atatürk Mh.,3.0,1.0,Kahramankazan
5628,16500,3+1,93,3. Kat,Keçiören - Kavacık Subayevleri Mh.,3.0,1.0,Keçiören
5629,55000,3+1,140,2. Kat,Çankaya - Ehlibeyt Mh.,3.0,1.0,Çankaya
5630,29500,3+1,125,3. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
5631,25000,3+1,115,2. Kat,Yenimahalle - Beştepe Mh.,3.0,1.0,Yenimahalle
5632,22000,3+1,110,Çatı katı,Yenimahalle - Beştepe Mh.,3.0,1.0,Yenimahalle
5633,42000,4+1,180,9. Kat,Yenimahalle - Yeni Batı Mh.,4.0,1.0,Yenimahalle
5634,36000,3+1,150,4. Kat,Gölbaşı - Bahçelievler Mh.,3.0,1.0,Gölbaşı
5635,15500,2+1,100,Kot 1 (-1). Kat,Keçiören - 19 Mayıs Mh.,2.0,1.0,Keçiören
5636,21500,3+1,130,1. Kat,Keçiören - Kuşcağız Mh.,3.0,1.0,Keçiören
5637,25000,3+1,120,3. Kat,Etimesgut - Şeker Mh.,3.0,1.0,Etimesgut
5638,30000,3+1,110,3. Kat,Keçiören - Aşağı Eğlence Mh.,3.0,1.0,Keçiören
5639,19500,1+1,50,7. Kat,Etimesgut - Şehit Osman Avcı Mh.,1.0,1.0,Etimesgut
5640,19000,1+1,45,3. Kat,Çankaya - Yaşamkent Mh.,1.0,1.0,Çankaya
5641,16500,3+1,145,1. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5642,17400,1+1,60,12. Kat,Etimesgut - Şehit Osman Avcı Mh.,1.0,1.0,Etimesgut
5643,15500,3+1,148,2. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5644,10000,1+1,225,4. Kat,Çankaya - Kızılırmak Mh.,1.0,1.0,Çankaya
5645,23000,3+1,115,Yüksek giriş,Çankaya - Kırkkonaklar Mh.,3.0,1.0,Çankaya
5646,18000,3+1,120,Kot 1 (-1). Kat,Keçiören - Kavacık Subayevleri Mh.,3.0,1.0,Keçiören
5647,25000,2+1,97,3. Kat,Gölbaşı - İncek Mh.,2.0,1.0,Gölbaşı
5648,19000,3+1,110,1. Kat,Keçiören - 19 Mayıs Mh.,3.0,1.0,Keçiören
5649,15000,2+1,80,Bahçe katı,Çankaya - Emek Mh.,2.0,1.0,Çankaya
5650,13000,2+1,105,Yüksek giriş,Sincan - Malazgirt Mh.,2.0,1.0,Sincan
5651,22000,3+1,132,5. Kat,Gölbaşı - Eymir Mh.,3.0,1.0,Gölbaşı
5652,16000,3+1,135,1. Kat,Mamak - Yeşilbayır Mh.,3.0,1.0,Mamak
5653,22700,3+1,100,Yüksek giriş,Keçiören - Etlik Mh.,3.0,1.0,Keçiören
5654,28500,3+1,140,5. Kat,Etimesgut - Eryaman Mh.,3.0,1.0,Etimesgut
5655,16900,2+1,100,3. Kat,Altındağ - Gültepe Mh.,2.0,1.0,Altındağ
5656,7500,1+1,55,Çatı katı,Sincan - Hürriyet Mh.,1.0,1.0,Sincan
5657,25000,3+1,125,2. Kat,Çankaya - Mürsel Uluç Mh.,3.0,1.0,Çankaya
5658,22000,3+1,130,1. Kat,Altındağ - Yıldıztepe Mh.,3.0,1.0,Altındağ
5659,22500,3+1,110,Yüksek giriş,Çankaya - Sancak Mh.,3.0,1.0,Çankaya
5660,23000,3+1,130,2. Kat,Çankaya - Çamlıtepe Mh.,3.0,1.0,Çankaya
5661,35000,4+1,195,8. Kat,Yenimahalle - Susuz Mh.,4.0,1.0,Yenimahalle
5662,21000,3+1,140,1. Kat,Sincan - Fevzi Çakmak Mh.,3.0,1.0,Sincan
5663,20000,3+1,140,4. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5664,15000,3+1,120,Yüksek giriş,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5665,17000,3+1,135,3. Kat,Polatlı - Gazi Mh.,3.0,1.0,Polatlı
5666,20000,3+1,110,2. Kat,Etimesgut - Oğuzlar Mh.,3.0,1.0,Etimesgut
5667,10000,1+1,70,3. Kat,Sincan - Fevzi Çakmak Mh.,1.0,1.0,Sincan
5668,17500,2+1,90,Düz Giriş (Zemin),Yenimahalle - Yunus Emre Mh.,2.0,1.0,Yenimahalle
5669,15000,3+1,100,2. Kat,Yenimahalle - Ergenekon Mh.,3.0,1.0,Yenimahalle
5670,20000,3+1,135,2. Kat,Keçiören - Yayla Mh.,3.0,1.0,Keçiören
5671,22000,3+1,130,1. Kat,Çankaya - Kocatepe Mh.,3.0,1.0,Çankaya
5672,18000,3+1,120,2. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5673,16500,3+1,125,1. Kat,Keçiören - Karakaya Mh.,3.0,1.0,Keçiören
5674,26000,3+1,125,Yüksek giriş,Çankaya - Kültür Mh.,3.0,1.0,Çankaya
5675,23000,3+1,130,2. Kat,Çankaya - Ön Cebeci Mh.,3.0,1.0,Çankaya
5676,23000,3+1,120,3. Kat,Çankaya - Ön Cebeci Mh.,3.0,1.0,Çankaya
5677,23000,3+1,130,4. Kat,Çankaya - Çamlıtepe Mh.,3.0,1.0,Çankaya
5678,17500,2+1,100,4. Kat,Altındağ - Gültepe Mh.,2.0,1.0,Altındağ
5679,17500,3+1,130,4. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5680,17500,3+1,130,1. Kat,Sincan - Pınarbaşı Mh.,3.0,1.0,Sincan
5681,25750,1+0,60,2. Kat,Gölbaşı - Taşpınar Mh.,1.0,0.0,Gölbaşı
5682,25000,3+1,150,6. Kat,Yenimahalle - Avcılar Mh.,3.0,1.0,Yenimahalle
5683,15500,3+1,110,2. Kat,Mamak - Mehtap Mh.,3.0,1.0,Mamak
5684,18000,3+1,130,2. Kat,Keçiören - Esertepe Mh.,3.0,1.0,Keçiören
5685,16500,3+1,125,2. Kat,Pursaklar - Fatih Mh.,3.0,1.0,Pursaklar
5686,29000,3+1,125,Belirsiz,Yenimahalle - Uğur Mumcu Mh.,3.0,1.0,Yenimahalle
5687,29000,4+1,180,6. Kat,Keçiören - Ayvalı Mh.,4.0,1.0,Keçiören
5688,16990,3+1,120,1. Kat,Keçiören - Köşk Mh.,3.0,1.0,Keçiören
5689,20000,3+1,115,Yüksek giriş,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5690,21000,4+1,180,6. Kat,Sincan - Pınarbaşı Mh.,4.0,1.0,Sincan
5691,32000,3+1,130,2. Kat,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
5692,13950,3+1,120,Yüksek giriş,Keçiören - Köşk Mh.,3.0,1.0,Keçiören
5693,18750,3+1,125,2. Kat,Keçiören - Kanuni Mh.,3.0,1.0,Keçiören
5694,16000,4+1,145,2. Kat,Keçiören - Şenyuva Mh.,4.0,1.0,Keçiören
5695,16850,3+1,135,2. Kat,Mamak - Cengizhan Mh.,3.0,1.0,Mamak
5696,43250,2.5+1,125,3. Kat,Yenimahalle - Yeni Batı Mh.,2.5,1.0,Yenimahalle
5697,15000,3+1,115,Bodrum Kat,Keçiören - Hisar Mh.,3.0,1.0,Keçiören
5698,20500,3+1,130,1. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5699,18000,3+1,130,4. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5700,15500,3+1,115,2. Kat,Keçiören - Çiçekli Mh.,3.0,1.0,Keçiören
5701,21000,2+1,95,Yüksek giriş,Etimesgut - Atakent Mh.,2.0,1.0,Etimesgut
5702,21900,3+1,125,2. Kat,Keçiören - Sancaktepe Mh.,3.0,1.0,Keçiören
5703,15999,3+1,120,3. Kat,Keçiören - Sancaktepe Mh.,3.0,1.0,Keçiören
5704,19000,3+1,135,2. Kat,Keçiören - Kanuni Mh.,3.0,1.0,Keçiören
5705,11000,3+1,110,Kot 1 (-1). Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5706,15000,3+1,115,3. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5707,14000,2+1,90,3. Kat,Çankaya - İleri Mh.,2.0,1.0,Çankaya
5708,20000,3+1,120,1. Kat,Çankaya - Çamlıtepe Mh.,3.0,1.0,Çankaya
5709,15500,3+1,135,3. Kat,Mamak - Cengizhan Mh.,3.0,1.0,Mamak
5710,26000,3+1,130,Bahçe dublex,Yenimahalle - Gazi Mh.,3.0,1.0,Yenimahalle
5711,18000,3+1,110,7. Kat,Mamak - Altıağaç Mh.,3.0,1.0,Mamak
5712,15000,3+1,100,1. Kat,Keçiören - Tepebaşı Mh.,3.0,1.0,Keçiören
5713,14000,3+1,130,3. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5714,17000,3+1,115,Yüksek giriş,Sincan - Mareşal Çakmak Mh.,3.0,1.0,Sincan
5715,32000,4+1,195,15. Kat,Pursaklar - Mimar Sinan Mh.,4.0,1.0,Pursaklar
5716,15000,1+0,35,Kot 1 (-1). Kat,Yenimahalle - Gazi Mh.,1.0,0.0,Yenimahalle
5717,25000,2+1,110,1. Kat,Keçiören - Etlik Mh.,2.0,1.0,Keçiören
5718,17000,3+1,110,2. Kat,Keçiören - Tepebaşı Mh.,3.0,1.0,Keçiören
5719,30000,3+1,125,2. Kat,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
5720,34000,2+1,90,2. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
5721,73000,5+1,300,13. Kat,Etimesgut - Fatih Sultan Mh.,5.0,1.0,Etimesgut
5722,50000,5+1,230,11. Kat,Gölbaşı - İncek Mh.,5.0,1.0,Gölbaşı
5723,20000,3+1,110,5. Kat,Etimesgut - Oğuzlar Mh.,3.0,1.0,Etimesgut
5724,27000,6+1,365,3. Kat,Altındağ - Güneşevler Mh.,6.0,1.0,Altındağ
5725,13500,3+1,110,1. Kat,Keçiören - Şefkat Mh.,3.0,1.0,Keçiören
5726,14000,3+1,125,3. Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5727,17000,3+1,115,1. Kat,Keçiören - Kamil Ocak Mh.,3.0,1.0,Keçiören
5728,33000,2+1,85,14. Kat,Çankaya - Alacaatlı Mh.,2.0,1.0,Çankaya
5729,17500,3+1,110,4. Kat,Mamak - Abidinpaşa Mh.,3.0,1.0,Mamak
5730,18000,3+1,140,2. Kat,Keçiören - Karakaya Mh.,3.0,1.0,Keçiören
5731,20500,2+1,80,2. Kat,Çankaya - Erzurum Mh.,2.0,1.0,Çankaya
5732,13500,3+1,115,1. Kat,Keçiören - Şefkat Mh.,3.0,1.0,Keçiören
5733,32000,1+1,55,3. Kat,Çankaya - Gaziosmanpaşa Mh.,1.0,1.0,Çankaya
5734,15900,3+1,125,1. Kat,Pursaklar - Merkez Mh.,3.0,1.0,Pursaklar
5735,42000,3+1,155,2. Kat,Çankaya - Hilal Mh.,3.0,1.0,Çankaya
5736,20000,3+1,90,Kot 2 (-2). Kat,Pursaklar - Merkez Mh.,3.0,1.0,Pursaklar
5737,35000,1+1,65,Düz Giriş (Zemin),Çankaya - Anıttepe Mh.,1.0,1.0,Çankaya
5738,33000,2+1,98,Kot 2 (-2). Kat,Yenimahalle - Yeni Batı Mh.,2.0,1.0,Yenimahalle
5739,16750,2+1,105,1. Kat,Etimesgut - Piyade Mh.,2.0,1.0,Etimesgut
5740,17000,1+1,55,3. Kat,Gölbaşı - Örencik Mh.,1.0,1.0,Gölbaşı
5741,26000,3+1,120,1. Kat,Gölbaşı - Örencik Mh.,3.0,1.0,Gölbaşı
5742,36000,3+1,135,3. Kat,Yenimahalle - Emniyet Mh.,3.0,1.0,Yenimahalle
5743,26500,1+1,85,Müstakil,Gölbaşı - Bahçelievler Mh.,1.0,1.0,Gölbaşı
5744,17000,3+1,125,6. Kat,Sincan - 29 Ekim Mh.,3.0,1.0,Sincan
5745,18000,3+1,110,Bahçe katı,Çankaya - Maltepe Mh.,3.0,1.0,Çankaya
5746,20500,3+1,130,1. Kat,Keçiören - Yükseltepe Mh.,3.0,1.0,Keçiören
5747,23000,3+1,135,2. Kat,Keçiören - Hisar Mh.,3.0,1.0,Keçiören
5748,12000,2+1,75,4. Kat,Pursaklar - Ayyıldız Mh.,2.0,1.0,Pursaklar
5749,22000,3+1,120,Kot 1 (-1). Kat,Çankaya - Şehit Cengiz Karaca Mh.,3.0,1.0,Çankaya
5750,24500,1+1,45,4. Kat,Çankaya - Aziziye Mh.,1.0,1.0,Çankaya
5751,35000,3+1,127,Yüksek giriş,Çankaya - Cevizlidere Mh.,3.0,1.0,Çankaya
5752,35000,3+1,124,Yüksek giriş,Çankaya - Cevizlidere Mh.,3.0,1.0,Çankaya
5753,30000,3+1,120,Yüksek giriş,Çankaya - Bahçelievler Mh.,3.0,1.0,Çankaya
5754,20000,2+1,130,4. Kat,Çankaya - Fidanlık Mh.,2.0,1.0,Çankaya
5755,18250,3+1,115,2. Kat,Keçiören - Pınarbaşı Mh.,3.0,1.0,Keçiören
5756,20500,3+1,125,3. Kat,Keçiören - İncirli Mh.,3.0,1.0,Keçiören
5757,17000,3+1,120,2. Kat,Keçiören - İncirli Mh.,3.0,1.0,Keçiören
5758,18000,3+0,120,2. Kat,Keçiören - İncirli Mh.,3.0,0.0,Keçiören
5759,16500,3+1,120,1. Kat,Keçiören - İncirli Mh.,3.0,1.0,Keçiören
5760,33000,2+1,85,Kot 1 (-1). Kat,Çankaya - Emek Mh.,2.0,1.0,Çankaya
5761,22000,2+1,90,2. Kat,Çankaya - Şehit Cevdet Özdemir Mh.,2.0,1.0,Çankaya
5762,25000,2+1,110,2. Kat,Keçiören - Atapark Mh.,2.0,1.0,Keçiören
5763,28000,2+1,70,3. Kat,Çankaya - Yukarı Bahçelievler Mh.,2.0,1.0,Çankaya
5764,21000,3+1,135,3. Kat,Keçiören - Pınarbaşı Mh.,3.0,1.0,Keçiören
5765,22000,3+1,100,Bahçe katı,Çankaya - Emek Mh.,3.0,1.0,Çankaya
5766,25000,2+1,100,3. Kat,Çankaya - Bahçelievler Mh.,2.0,1.0,Çankaya
5767,18000,3+1,125,4. Kat,Sincan - Osmanlı Mh.,3.0,1.0,Sincan
5768,20250,3+1,130,1. Kat,Keçiören - Yükseltepe Mh.,3.0,1.0,Keçiören
5769,26500,3+1,110,2. Kat,Etimesgut - Güzelkent Mh.,3.0,1.0,Etimesgut
5770,17000,3+1,125,1. Kat,Keçiören - Şehit Kubilay Mh.,3.0,1.0,Keçiören
5771,25000,2+1,95,2. Kat,Gölbaşı - Bahçelievler Mh.,2.0,1.0,Gölbaşı
5772,73000,4+1,205,18. Kat,Çankaya - Beytepe Mh.,4.0,1.0,Çankaya
5773,20000,3+1,115,1. Kat,Sincan - Pınarbaşı Mh.,3.0,1.0,Sincan
5774,19000,3+1,120,3. Kat,Altındağ - Beşikkaya Mh.,3.0,1.0,Altındağ
5775,17000,3+1,120,1. Kat,Mamak - Bostancık Mh.,3.0,1.0,Mamak
5776,36000,3+1,125,1. Kat,Çankaya - Muhsin Ertuğrul Mh.,3.0,1.0,Çankaya
5777,26000,3+1,165,6. Kat,Yenimahalle - Çiğdemtepe Mh.,3.0,1.0,Yenimahalle
5778,18000,3+1,125,2. Kat,Gölbaşı - Bahçelievler Mh.,3.0,1.0,Gölbaşı
5779,15000,2+1,94,6. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5780,12500,2+1,94,3. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5781,13000,2+1,94,3. Kat,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
5782,16750,3+1,110,2. Kat,Keçiören - Kamil Ocak Mh.,3.0,1.0,Keçiören
5783,25000,3+1,125,2. Kat,Çankaya - Metin Akkuş Mh.,3.0,1.0,Çankaya
5784,25000,3+1,110,1. Kat,Çankaya - Naci Çakır Mh.,3.0,1.0,Çankaya
5785,14000,2+1,120,3. Kat,Mamak - Akdere Mh.,2.0,1.0,Mamak
5786,24500,3+1,120,1. Kat,Çankaya - Naci Çakır Mh.,3.0,1.0,Çankaya
5787,31000,3+1,165,2. Kat,Çankaya - Şehit Cengiz Karaca Mh.,3.0,1.0,Çankaya
5788,23000,3+1,125,1. Kat,Çankaya - İlkadım Mh.,3.0,1.0,Çankaya
5789,13000,2+1,80,Bahçe katı,Çankaya - Metin Akkuş Mh.,2.0,1.0,Çankaya
5790,17500,3+1,115,Çatı katı,Keçiören - Basınevleri Mh.,3.0,1.0,Keçiören
5791,17500,3+1,125,2. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5792,30000,2+1,100,Kot 1 (-1). Kat,Çankaya - Aşıkpaşa Mh.,2.0,1.0,Çankaya
5793,15500,3+1,125,2. Kat,Sincan - Tandoğan Mh.,3.0,1.0,Sincan
5794,27500,3+1,125,Düz Giriş (Zemin),Çankaya - Bağcılar Mh.,3.0,1.0,Çankaya
5795,29000,3+1,135,1. Kat,Çankaya - Oran Mh.,3.0,1.0,Çankaya
5796,30000,1+1,75,17. Kat,Yenimahalle - Gazi Mh.,1.0,1.0,Yenimahalle
5797,18500,4+1,165,8. Kat,Keçiören - Şenyuva Mh.,4.0,1.0,Keçiören
5798,12500,3+1,145,4. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5799,14999,2+1,115,3. Kat,Keçiören - Yükseltepe Mh.,2.0,1.0,Keçiören
5800,16999,3+1,120,2. Kat,Keçiören - Şehit Kubilay Mh.,3.0,1.0,Keçiören
5801,15999,2+1,110,12. Kat,Keçiören - Yükseltepe Mh.,2.0,1.0,Keçiören
5802,30000,3+1,150,2. Kat,Etimesgut - Yeni Bağlıca Mh.,3.0,1.0,Etimesgut
5803,20000,1+1,45,2. Kat,Çankaya - Yaşamkent Mh.,1.0,1.0,Çankaya
5804,16000,3+1,120,Bahçe katı,Keçiören - Yakacık Mh.,3.0,1.0,Keçiören
5805,17000,3+1,125,1. Kat,Etimesgut - Oğuzlar Mh.,3.0,1.0,Etimesgut
5806,28000,5+1,240,Çatı Dubleks,Keçiören - Yayla Mh.,5.0,1.0,Keçiören
5807,17000,3+1,120,1. Kat,Etimesgut - Elvan Mh.,3.0,1.0,Etimesgut
5808,15900,2+1,105,2. Kat,Keçiören - Uyanış Mh.,2.0,1.0,Keçiören
5809,18000,3+1,145,3. Kat,Polatlı - Şentepe Mh.,3.0,1.0,Polatlı
5810,30000,3+1,130,6. Kat,Yenimahalle - Ata Mh.,3.0,1.0,Yenimahalle
5811,22500,3+1,100,4. Kat,Yenimahalle - Demetevler Mh.,3.0,1.0,Yenimahalle
5812,15000,3+1,120,2. Kat,Polatlı - Zafer Mh.,3.0,1.0,Polatlı
5813,65000,4.5+1,230,15. Kat,Çankaya - Bağcılar Mh.,4.5,1.0,Çankaya
5814,17250,1+1,50,1. Kat,Gölbaşı - Taşpınar Mh.,1.0,1.0,Gölbaşı
5815,20000,3+1,90,5. Kat,Etimesgut - Tunahan Mh.,3.0,1.0,Etimesgut
5816,12000,3+1,130,2. Kat,Polatlı - Cumhuriyet Mh.,3.0,1.0,Polatlı
5817,17500,2+1,100,Yüksek giriş,Mamak - Karaağaç Mh.,2.0,1.0,Mamak
5818,15000,2+1,75,2. Kat,Çubuk - Esenboğa Merkez Mh.,2.0,1.0,Çubuk
5819,14000,3+1,125,Kot 1 (-1). Kat,Keçiören - Atapark Mh.,3.0,1.0,Keçiören
5820,20000,2+1,150,8. Kat,Çankaya - Kocatepe Mh.,2.0,1.0,Çankaya
5821,18000,2+1,100,1. Kat,Mamak - Demirlibahçe Mh.,2.0,1.0,Mamak
5822,17000,3+1,105,1. Kat,Çankaya - Doğuş Mh.,3.0,1.0,Çankaya
5823,16000,3+1,130,1. Kat,Sincan - Mustafa Kemal Mh.,3.0,1.0,Sincan
5824,15500,3+1,115,2. Kat,Sincan - Ertuğrulgazi Mh.,3.0,1.0,Sincan
5825,13000,3+1,118,8. Kat,Etimesgut - Yapracık Mh.,3.0,1.0,Etimesgut
5826,13000,2+1,85,Yüksek giriş,Keçiören - 23 Nisan Mh.,2.0,1.0,Keçiören
5827,30000,3+1,165,3. Kat,Keçiören - Ayvalı Mh.,3.0,1.0,Keçiören
5828,20000,2+1,95,1. Kat,Sincan - Mareşal Çakmak Mh.,2.0,1.0,Sincan
5829,10500,2+1,100,Düz Giriş (Zemin),Keçiören - Çaldıran Mh.,2.0,1.0,Keçiören
5830,12000,1+1,45,2. Kat,Çubuk - Dumlupınar Mh.,1.0,1.0,Çubuk
5831,15750,3+1,110,3. Kat,Mamak - Harman Mh.,3.0,1.0,Mamak
5832,20000,3+1,110,10. Kat,Mamak - Altıağaç Mh.,3.0,1.0,Mamak
5833,18500,3+1,150,Kot 1 (-1). Kat,Keçiören - Bademlik Mh.,3.0,1.0,Keçiören
5834,15500,3+1,125,Yüksek giriş,Keçiören - Kanuni Mh.,3.0,1.0,Keçiören
5835,18500,3+1,130,Kot 3 (-3). Kat,Keçiören - Atapark Mh.,3.0,1.0,Keçiören
5836,20500,3+1,130,1. Kat,Keçiören - Osmangazi Mh.,3.0,1.0,Keçiören
5837,25000,1+1,46,Yüksek giriş,Çankaya - Alacaatlı Mh.,1.0,1.0,Çankaya
5838,35000,3.5+1,180,9. Kat,Yenimahalle - Susuz Mh.,3.5,1.0,Yenimahalle
5839,20000,3+1,130,1. Kat,Keçiören - Etlik Mh.,3.0,1.0,Keçiören
5840,18000,2+1,105,Bahçe katı,Keçiören - Tepebaşı Mh.,2.0,1.0,Keçiören
5841,17500,3+1,130,Yüksek giriş,Pursaklar - Merkez Mh.,3.0,1.0,Pursaklar
5842,16500,3+1,125,3. Kat,Sincan - Selçuklu Mh.,3.0,1.0,Sincan
5843,12500,1+1,50,Yüksek giriş,Çubuk - Esenboğa Merkez Mh.,1.0,1.0,Çubuk
5844,18750,3+1,125,2. Kat,Etimesgut - Piyade Mh.,3.0,1.0,Etimesgut
5845,17000,2.5+1,90,Bahçe katı,Etimesgut - Piyade Mh.,2.5,1.0,Etimesgut
5846,24000,3+1,110,Bahçe katı,Çankaya - Yukarı Bahçelievler Mh.,3.0,1.0,Çankaya
5847,25500,4+1,180,2. Kat,Keçiören - Atapark Mh.,4.0,1.0,Keçiören
5848,21000,3+1,145,1. Kat,Keçiören - Karakaya Mh.,3.0,1.0,Keçiören
5849,14500,2+1,95,3. Kat,Sincan - Fevzi Çakmak Mh.,2.0,1.0,Sincan
5850,32500,1+1,88,33. Kat,Çankaya - İlkbahar Mh.,1.0,1.0,Çankaya
5851,22000,3+1,145,1. Kat,Keçiören - Köşk Mh.,3.0,1.0,Keçiören
5852,22000,3+1,115,3. Kat,Mamak - Gülveren Mh.,3.0,1.0,Mamak
5853,40000,2+1,110,12. Kat,Çankaya - Yıldızevler Mh.,2.0,1.0,Çankaya
5854,35000,2+1,90,2. Kat,Çankaya - Aziziye Mh.,2.0,1.0,Çankaya
5855,42000,3+1,174,20. Kat,Çankaya - Alacaatlı Mh.,3.0,1.0,Çankaya
5856,14450,3+1,140,1. Kat,Mamak - General Zeki Doğan Mh.,3.0,1.0,Mamak
5857,34000,3+1,150,3. Kat,Çankaya - Yıldızevler Mh.,3.0,1.0,Çankaya
5858,21000,3+1,110,3. Kat,Etimesgut - Atakent Mh.,3.0,1.0,Etimesgut
5859,17500,2+1,100,Yüksek giriş,Etimesgut - Turkuaz Mh.,2.0,1.0,Etimesgut
